Model,Sample,Attack,Epsilon,MSE_Clean,MSE_Adv,ASR,Degradation
Adversarial-Training,29,BIM,0.1,0.008779426842266241,0.02528889381089814,0.6528346827696043,2.88047207013007
Adversarial-Training,29,BIM,0.5,0.008779426842266241,0.054298566383475355,0.8383119955642497,6.184750708562111
Adversarial-Training,29,BIM,1.0,0.008779426842266241,0.054298566383475355,0.8383119955642497,6.184750708562111
Adversarial-Training,29,BIM,2.0,0.008779426842266241,0.054298566383475355,0.8383119955642497,6.184750708562111
Adversarial-Training,29,BIM,3.0,0.008779426842266241,0.054298566383475355,0.8383119955642497,6.184750708562111
Adversarial-Training,29,PGD,0.1,0.008779426842266241,0.025424167563470716,0.6546818368645247,2.8958801092883135
Adversarial-Training,29,PGD,0.5,0.008779426842266241,0.049554264883451576,0.8228320637403281,5.64436218602399
Adversarial-Training,29,PGD,1.0,0.008779426842266241,0.056500596608640506,0.844613555090786,6.435567790898746
Adversarial-Training,29,PGD,2.0,0.008779426842266241,0.06825403951214944,0.8713713224152326,7.774316107238153
Adversarial-Training,29,PGD,3.0,0.008779426842266241,0.10828591346219707,0.9189236479467742,12.334052712972449
Adversarial-Training,29,Channel-Aware,0.1,0.008779426842266241,0.051499850006565054,0.8295251958763556,5.865969491155456
Adversarial-Training,29,Channel-Aware,0.5,0.008779426842266241,0.051504216850981416,0.8295396497792015,5.866466886315165
Adversarial-Training,29,Channel-Aware,1.0,0.008779426842266241,0.05144730627312336,0.8293510879722635,5.859984620572705
Adversarial-Training,29,Channel-Aware,2.0,0.008779426842266241,0.05164377767538665,0.8300002974714511,5.882363234324281
Adversarial-Training,29,Channel-Aware,3.0,0.008779426842266241,0.051556460858394035,0.8297123833542418,5.8724176173083436
Adversarial-Training,29,Pilot-Contamination,0.1,0.008779426842266241,0.008789638990892606,0.0011618393698474736,1.001163190810726
Adversarial-Training,29,Pilot-Contamination,0.5,0.008779426842266241,0.009730554997050448,0.09774654735238797,1.1083360191812581
Adversarial-Training,29,Pilot-Contamination,1.0,0.008779426842266241,0.010662035231944245,0.17657120321996034,1.214434088181552
Adversarial-Training,29,Pilot-Contamination,2.0,0.008779426842266241,0.011750079045545307,0.25281976331940514,1.3383651639965428
Adversarial-Training,29,Pilot-Contamination,3.0,0.008779426842266241,0.01141689961133097,0.231014799013132,1.3004151428618678
Adversarial-Training,29,Undermining,0.1,0.008779426842266241,0.021258698361746604,0.587019548757315,2.421422120565114
Adversarial-Training,29,Undermining,0.5,0.008779426842266241,0.07302486386130191,0.879774827667721,8.3177256526295
Adversarial-Training,29,Undermining,1.0,0.008779426842266241,0.13531332001691795,0.9351177929773021,15.412545995085644
Adversarial-Training,29,Undermining,2.0,0.008779426842266241,0.2761533875721429,0.9682081508416308,31.45460319148342
Adversarial-Training,29,Undermining,3.0,0.008779426842266241,0.4335573981836659,0.9797502548012177,49.3833374288647
Adversarial-Training,30,FGSM,0.1,0.02175646683480262,0.023528963016699614,0.07533252445672886,1.0814698542440553
Adversarial-Training,30,FGSM,0.5,0.02175646683480262,0.031885051566230574,0.3176593492530251,1.4655436385114615
Adversarial-Training,30,FGSM,1.0,0.02175646683480262,0.04516497786588414,0.5182889959692284,2.075933478023932
Adversarial-Training,30,FGSM,2.0,0.02175646683480262,0.08110250011901964,0.7317411078218977,3.727742226476058
Adversarial-Training,30,FGSM,3.0,0.02175646683480262,0.12944728604454458,0.8319279801098656,5.949830320678489
Adversarial-Training,30,BIM,0.1,0.02175646683480262,0.04560907341203237,0.5229794159978937,2.096345595005989
Adversarial-Training,30,BIM,0.5,0.02175646683480262,0.08278066739150564,0.7371793738759455,3.804876408474834
Adversarial-Training,30,BIM,1.0,0.02175646683480262,0.08278066739150564,0.7371793738759455,3.804876408474834
Adversarial-Training,30,BIM,2.0,0.02175646683480262,0.08278066739150564,0.7371793738759455,3.804876408474834
Adversarial-Training,30,BIM,3.0,0.02175646683480262,0.08278066739150564,0.7371793738759455,3.804876408474834
Adversarial-Training,30,PGD,0.1,0.02175646683480262,0.045602916643773646,0.5229150143015442,2.096062609339912
Adversarial-Training,30,PGD,0.5,0.02175646683480262,0.07369298641029091,0.7047688267961899,3.3871761885715883
Adversarial-Training,30,PGD,1.0,0.02175646683480262,0.0815325923806917,0.7331561992630211,3.747510705656881
Adversarial-Training,30,PGD,2.0,0.02175646683480262,0.09566249660342249,0.7725705725097682,4.396968374037482
Adversarial-Training,30,PGD,3.0,0.02175646683480262,0.10151744192846242,0.7856874008888638,4.666081248361087
Adversarial-Training,30,Channel-Aware,0.1,0.02175646683480262,0.08168331651903829,0.7336485862479428,3.7544384912891275
Adversarial-Training,30,Channel-Aware,0.5,0.02175646683480262,0.08148308914001438,0.7329940842397623,3.745235371106782
Adversarial-Training,30,Channel-Aware,1.0,0.02175646683480262,0.08165949037983725,0.7335708717553476,3.753343362223275
Adversarial-Training,30,Channel-Aware,2.0,0.02175646683480262,0.08161037553414097,0.7334105290852265,3.751085879605844
Adversarial-Training,30,Channel-Aware,3.0,0.02175646683480262,0.08168005949162187,0.7336379653710434,3.754288787412981
Adversarial-Training,30,Pilot-Contamination,0.1,0.02175646683480262,0.021745222140808214,-0.0005171110196802834,0.9994831562459204
Adversarial-Training,30,Pilot-Contamination,0.5,0.02175646683480262,0.021729666267525604,-0.0012333630414319884,0.9987681562690985
Adversarial-Training,30,Pilot-Contamination,1.0,0.02175646683480262,0.023722239765445328,0.08286624492793983,1.0903535002061164
Adversarial-Training,30,Pilot-Contamination,2.0,0.02175646683480262,0.02563054669808069,0.15115088682709116,1.1780656708965684
Adversarial-Training,30,Pilot-Contamination,3.0,0.02175646683480262,0.020724816611965746,-0.049778497062369136,0.9525819044668318
Adversarial-Training,30,Undermining,0.1,0.02175646683480262,0.03672460024928105,0.4075778446294036,1.6879854862525165
Adversarial-Training,30,Undermining,0.5,0.02175646683480262,0.08299275158666368,0.7378510000107199,3.8146245075925997
Adversarial-Training,30,Undermining,1.0,0.02175646683480262,0.1728849077417302,0.8741563556993406,7.946368730476759
Adversarial-Training,30,Undermining,2.0,0.02175646683480262,0.24370377471284774,0.910725770003202,11.201440774519888
Adversarial-Training,30,Undermining,3.0,0.02175646683480262,0.36343962085129555,0.940137327945033,16.704900828379046
Adversarial-Training,31,FGSM,0.1,0.08250061102674652,0.08514373985901551,0.031043137600551555,1.0320376879561788
Adversarial-Training,31,FGSM,0.5,0.08250061102674652,0.09671955063875685,0.14701205204227455,1.172349506689115
Adversarial-Training,31,FGSM,1.0,0.08250061102674652,0.11345038724522381,0.2728045004516303,1.375146024172396
Adversarial-Training,31,FGSM,2.0,0.08250061102674652,0.1544772527245427,0.46593683165858657,1.87243768018229
Adversarial-Training,31,FGSM,3.0,0.08250061102674652,0.2053323673684625,0.5982094197613679,2.4888587467781806
Adversarial-Training,31,BIM,0.1,0.08250061102674652,0.11385074670861793,0.2753617045842209,1.3799988302111819
Adversarial-Training,31,BIM,0.5,0.08250061102674652,0.15610079106421954,0.4714913969090269,1.8921167870333953
Adversarial-Training,31,BIM,1.0,0.08250061102674652,0.15610079106421954,0.4714913969090269,1.8921167870333953
Adversarial-Training,31,BIM,2.0,0.08250061102674652,0.15610079106421954,0.4714913969090269,1.8921167870333953
Adversarial-Training,31,BIM,3.0,0.08250061102674652,0.15610079106421954,0.4714913969090269,1.8921167870333953
Adversarial-Training,31,PGD,0.1,0.08250061102674652,0.1138188019395217,0.27515832515454064,1.3796116237566032
Adversarial-Training,31,PGD,0.5,0.08250061102674652,0.14872687176814942,0.4452877946941769,1.8027366090650223
Adversarial-Training,31,PGD,1.0,0.08250061102674652,0.15599046694622717,0.47111760967299354,1.890779534901328
Adversarial-Training,31,PGD,2.0,0.08250061102674652,0.17591490879204957,0.5310197890943333,2.1322861322205036
Adversarial-Training,31,PGD,3.0,0.08250061102674652,0.20996190043338014,0.6070686593307744,2.544973883469917
Adversarial-Training,31,Channel-Aware,0.1,0.08250061102674652,0.15520884354466868,0.46845418635566943,1.8813053820213563
Adversarial-Training,31,Channel-Aware,0.5,0.08250061102674652,0.15536951952915132,0.46900388649739444,1.8832529552875779
Adversarial-Training,31,Channel-Aware,1.0,0.08250061102674652,0.1552709016312677,0.468666632575714,1.8820575956816756
Adversarial-Training,31,Channel-Aware,2.0,0.08250061102674652,0.15540161144574505,0.4691135422649736,1.8836419453349766
Adversarial-Training,31,Channel-Aware,3.0,0.08250061102674652,0.15539017077024836,0.46907445549611027,1.883503271507543
Adversarial-Training,31,Pilot-Contamination,0.1,0.08250061102674652,0.08245706099871143,-0.0005281540174682191,0.9994721247819489
Adversarial-Training,31,Pilot-Contamination,0.5,0.08250061102674652,0.08271373227338553,0.0025766126226126856,1.0025832687053666
Adversarial-Training,31,Pilot-Contamination,1.0,0.08250061102674652,0.08302834114322168,0.00635602384931228,1.006396681308264
Adversarial-Training,31,Pilot-Contamination,2.0,0.08250061102674652,0.09749804439138492,0.15382291468774928,1.1817857247114965
Adversarial-Training,31,Pilot-Contamination,3.0,0.08250061102674652,0.09783100346783685,0.15670280276876017,1.1858215624138861
Adversarial-Training,31,Undermining,0.1,0.08250061102674652,0.10634449553342255,0.22421362184357008,1.2890146413454548
Adversarial-Training,31,Undermining,0.5,0.08250061102674652,0.16160606189486537,0.48949556681593903,1.958846848327863
Adversarial-Training,31,Undermining,1.0,0.08250061102674652,0.21635734433840723,0.6186835659356852,2.622493841509424
Adversarial-Training,31,Undermining,2.0,0.08250061102674652,0.302005046698296,0.7268237338127501,3.660640120597247
Adversarial-Training,31,Undermining,3.0,0.08250061102674652,0.32347612944482723,0.7449561079875046,3.9208937415015868
Defensive-Distillation,0,FGSM,0.1,0.026725291949112155,0.029820691239607164,0.10380038697371877,1.115822842885645
Defensive-Distillation,0,FGSM,0.5,0.026725291949112155,0.04456112691045577,0.4002554737267795,1.66737661819766
Defensive-Distillation,0,FGSM,1.0,0.026725291949112155,0.06831746382977831,0.6088073173251625,2.556285033662575
Defensive-Distillation,0,FGSM,2.0,0.026725291949112155,0.13303091941664313,0.7991046587792835,4.977716227382975
Defensive-Distillation,0,FGSM,3.0,0.026725291949112155,0.22151951286921187,0.8793546825606684,8.288759325473748
Defensive-Distillation,0,BIM,0.1,0.026725291949112155,0.06947767637103996,0.6153398710920055,2.5996975637659254
Defensive-Distillation,0,BIM,0.5,0.026725291949112155,0.13772128402178158,0.8059465380464694,5.153219066194591
Defensive-Distillation,0,BIM,1.0,0.026725291949112155,0.13772128402178158,0.8059465380464694,5.153219066194591
Defensive-Distillation,0,BIM,2.0,0.026725291949112155,0.13772128402178158,0.8059465380464694,5.153219066194591
Defensive-Distillation,0,BIM,3.0,0.026725291949112155,0.13772128402178158,0.8059465380464694,5.153219066194591
Defensive-Distillation,0,PGD,0.1,0.026725291949112155,0.06929903585887147,0.614348286121345,2.5930132396990957
Defensive-Distillation,0,PGD,0.5,0.026725291949112155,0.12834238291590438,0.7917656557255621,4.802281792104728
Defensive-Distillation,0,PGD,1.0,0.026725291949112155,0.16772606633816411,0.8406610699661348,6.275930180951163
Defensive-Distillation,0,PGD,2.0,0.026725291949112155,0.2989735427580717,0.9106098429226623,11.186914003684212
Defensive-Distillation,0,PGD,3.0,0.026725291949112155,0.5563533448729848,0.9519634559666151,20.817484274160286
Defensive-Distillation,0,Channel-Aware,0.1,0.026725291949112155,0.13903826736453984,0.8077846304065196,5.202497605237904
Defensive-Distillation,0,Channel-Aware,0.5,0.026725291949112155,0.13887404466861394,0.8075573300044298,5.196352763256811
Defensive-Distillation,0,Channel-Aware,1.0,0.026725291949112155,0.13875380248336436,0.8073905617662885,5.191853572547181
Defensive-Distillation,0,Channel-Aware,2.0,0.026725291949112155,0.13905636978329233,0.8078096530870087,5.203174956818833
Defensive-Distillation,0,Channel-Aware,3.0,0.026725291949112155,0.13917499994161203,0.8079734725322493,5.20761382912547
Defensive-Distillation,0,Pilot-Contamination,0.1,0.026725291949112155,0.027274752480726975,0.020145390210344984,1.0205595707863941
Defensive-Distillation,0,Pilot-Contamination,0.5,0.026725291949112155,0.029315060312279886,0.08834259031296941,1.0969032767948403
Defensive-Distillation,0,Pilot-Contamination,1.0,0.026725291949112155,0.05134955655272018,0.4795419134404109,1.921384307063709
Defensive-Distillation,0,Pilot-Contamination,2.0,0.026725291949112155,0.07989019635745905,0.6654746994295387,2.989310519397828
Defensive-Distillation,0,Pilot-Contamination,3.0,0.026725291949112155,0.1187381265202747,0.7749224050242298,4.442912232590945
Defensive-Distillation,0,Undermining,0.1,0.026725291949112155,0.08983090530137973,0.7024933472567189,3.3612693725639176
Defensive-Distillation,0,Undermining,0.5,0.026725291949112155,0.36396754066312864,0.9265723204315963,13.618842456657244
Defensive-Distillation,0,Undermining,1.0,0.026725291949112155,0.527465949981749,0.9493326688669916,19.73658327048779
Defensive-Distillation,0,Undermining,2.0,0.026725291949112155,0.8627454236954935,0.969022968751736,32.28198312438472
Defensive-Distillation,0,Undermining,3.0,0.026725291949112155,1.3639338047726715,0.9804057265421569,51.035319178916694
Defensive-Distillation,1,FGSM,0.1,0.03260163528540425,0.03489519157703592,0.06572700099864262,1.07035095851951
Defensive-Distillation,1,FGSM,0.5,0.03260163528540425,0.04573969762236778,0.2872354436059653,1.4029878324184994
Defensive-Distillation,1,FGSM,1.0,0.03260163528540425,0.06311940204274535,0.48349264678828924,1.9360808588336027
Defensive-Distillation,1,FGSM,2.0,0.03260163528540425,0.11098748228232262,0.7062584481151273,3.404353226784661
Defensive-Distillation,1,FGSM,3.0,0.03260163528540425,0.17668040563727974,0.8154767917369709,5.419372497439707
Defensive-Distillation,1,BIM,0.1,0.03260163528540425,0.06376196168933942,0.48869773730855853,1.9557902887738163
Defensive-Distillation,1,BIM,0.5,0.03260163528540425,0.11380344900469015,0.7135268256759014,3.4907282413419285
Defensive-Distillation,1,BIM,1.0,0.03260163528540425,0.11380344900469015,0.7135268256759014,3.4907282413419285
Defensive-Distillation,1,BIM,2.0,0.03260163528540425,0.11380344900469015,0.7135268256759014,3.4907282413419285
Defensive-Distillation,1,BIM,3.0,0.03260163528540425,0.11380344900469015,0.7135268256759014,3.4907282413419285
Defensive-Distillation,1,PGD,0.1,0.03260163528540425,0.06372152312510167,0.48837325778608753,1.954549904238386
Defensive-Distillation,1,PGD,0.5,0.03260163528540425,0.10160289892875922,0.679126918334648,3.1164970112479855
Defensive-Distillation,1,PGD,1.0,0.03260163528540425,0.12722875960286978,0.7437557719876656,3.9025269281455364
Defensive-Distillation,1,PGD,2.0,0.03260163528540425,0.1653678592265381,0.8028538590395421,5.072379277261999
Defensive-Distillation,1,PGD,3.0,0.03260163528540425,0.22892337907788807,0.8575871306079578,7.021837311957693
Defensive-Distillation,1,Channel-Aware,0.1,0.03260163528540425,0.11364214330456092,0.7131202005049141,3.4857804619217516
Defensive-Distillation,1,Channel-Aware,0.5,0.03260163528540425,0.11351926745189282,0.7128096752454804,3.482011453048657
Defensive-Distillation,1,Channel-Aware,1.0,0.03260163528540425,0.11355274780568994,0.7128943516083666,3.483038406252201
Defensive-Distillation,1,Channel-Aware,2.0,0.03260163528540425,0.1136292293555361,0.7130875966482486,3.4853843483859808
Defensive-Distillation,1,Channel-Aware,3.0,0.03260163528540425,0.1135984885166256,0.713009955404179,3.48444142516629
Defensive-Distillation,1,Pilot-Contamination,0.1,0.03260163528540425,0.03288346222598186,0.008570476510071706,1.0086445645474655
Defensive-Distillation,1,Pilot-Contamination,0.5,0.03260163528540425,0.034719649734675076,0.06100333573225907,1.0649665095241114
Defensive-Distillation,1,Pilot-Contamination,1.0,0.03260163528540425,0.0392385918345726,0.1691435966190972,1.2035774123312064
